125504.jpg	dieterhecking.jpg	"„Den Bundestrainer-Job habe ich im Hinterkopf"""	"I have the national coach job in mind"	 
125508.jpg	rihanna.jpg	Gericht verurteilt Stalker von Rihanna	Court condemns stalker from Rihanna	Rihanna
125510.jpg	urn-newsml-dpa-com-20090101-190208-99-899315-large-4-3.jpg	Fünf Tote bei Wohnhausbrand in Rheinland-Pfalz	Five dead at residential fire in Rhineland-Palatinate	 
125511.jpg	biomarkt-von-dennis-stroezel.jpg	Hier kann man im Oberbergischen verpackungsfrei einkaufen	Here you can shop in Oberbergische packaging-free	 
125513.jpg	fuechse-u--kanadagaense-a-kasterer-see.jpg	Fell erlegter Füchse soll möglichst zu Pelz werden	Fell foxes should be used as possible as possible	 
125514.jpg	caritas1.jpg	Markt an Pflegekräften im Kreis ist leergefegt	Market of caregivers in the circle is empty	 
125515.jpg	14971e00c6938840.jpg	Polizisten finden Autoknacker schlafend am Tatort	Policemen find car snackers asleep at the scene	 
125516.jpg	bleifelder-hof-070219.jpg	Bleifelder Hof geschlossen – Inhaber sucht neuen Pächter	Lead fields courtyard closed - owner seeks new tenant	 
125517.jpg	haltestelleddorfer-070219.jpg	Mit Wartehäuschen zum Gespött geworden	With waiting dogs became the mockery	 
125519.jpg	weisser-stein-111218.jpg	Statt der Kletterwand soll es eine Boulderwand geben	Instead of the climbing wall, there should be a boulder wall	 
125520.jpg	tom-kaulitz-und-heidi-klum.jpg	Tom Kaulitz spricht über erstes Treffen mit Heidi Klum	Tom Kaulitz talks about first meeting with Heidi Klum	Tom Kaulitz,Heidi Klum
125522.jpg	urn-newsml-dpa-com-20090101-190208-99-899757-large-4-3.jpg	Erster deutscher Film im Berlinale-Rennen	First German film in the Berlinale race	 
125525.jpg	metzgerei-kleesattel1.jpg	Wesselinger Traditionsmetzgerei Kleesattel öffnet mit neuem Konzept	Wesselinger traditional carcass Kleesattel opens with new concept	Kleesattel
125530.jpg	musik-tonger-geschaeft.jpg	Musikhaus Tonger startet Ausverkauf – Dank an Kunden	Musikhaus Tonger launches sell-out - thanks to customers	Musikhaus Tonger
125532.jpg	urn-newsml-dpa-com-20090101-190208-99-900181-large-4-3.jpg	Tom Kaulitz und Heidi Klum sprechen über Liebe und Hochzeit	Tom Kaulitz and Heidi Klum talk about love and wedding	Tom Kaulitz,Heidi Klum
125533.jpg	urn-newsml-dpa-com-20090101-190208-99-900283-large-4-3.jpg	Gerry Weber sichert Brückenfinanzierung für Hallhuber	Gerry Weber secures bridge finance for Hallhuber	Gerry Weber
125534.jpg	urn-newsml-dpa-com-20090101-190208-99-900262-large-4-3.jpg	Auto kollidiert mit Lkw: zwei Schwerverletzte	Car collides with truck: two seriously injured	 
125537.jpg	urn-newsml-dpa-com-20090101-190208-99-900625-large-4-3.jpg	Deutschland-Tourismus 2018 mit weiterem Rekordjahr	Germany tourism 2018 with further record year	 
125538.jpg	urn-newsml-dpa-com-20090101-190208-99-900448-large-4-3.jpg	Klare Mehrheit für Grundrente - SPD legt in Sonntagsfrage zu	Clear majority for basic pension - SPD lays in Sunday question	 
125539.jpg	urn-newsml-dpa-com-20090101-190206-99-878959-large-4-3.jpg	Urteil: Verbot von Kurden-Demo war rechtswidrig	Judgment: Prohibition of Kurden demo was unlawful	 
125540.jpg	urn-newsml-dpa-com-20090101-190208-99-900736-large-4-3.jpg	Netflix plant drei deutsche Filme	Netflix plans three German movies	 
125542.jpg	restitution-des-gemaeldes.jpg	Fachleute sagen Teilnahme an Tagung in Düsseldorf ab	Professionals say participation in conference in Dusseldorf	 
125543.jpg	poller-auf-domplatte.jpg	Poller zum Schutz vor Anschlag am Kölner Dom bleiben geöffnet	Bollard to protect against stop at the Cologne Cathedral	Bollard
125545.jpg	regisseur-gregor-leschig.jpg	Wie ticken junge Männer mit Migrationshintergrund?	How Tick Young Men with Migration Background?	 
125546.jpg	nach-zugbrand-in-unkel.jpg	Zugreisende müssen mit Verspätungen rechnen	Train travelers have to expect delays	 
125547.jpg	schulpsychologischer-dienst.jpg	Wenn's in der Schule kriselt	When it comes to crisp in school	 
125548.jpg	odenthaler-strasse.jpg	Für Anwohner der Odenthaler Straße bleibt nur Mitleid	For residents of Odenthaler Straße remains only compassion	Odenthaler Straße
125549.jpg	neue-bahnstadt-opladen-westseite-campusbruecke.jpg	Westseite wird für Fußgänger und Fahrradfahrer gestaltet	West side is designed for pedestrians and cyclists	 
125550.jpg	el-tote-kastanienallee-ftz--1-.jpg	Angeklager schweigt vor dem Kölner Landgericht	Wanted in front of the Cologne district court	 
125552.jpg	urn-newsml-dpa-com-20090101-190207-99-891129-large-4-3.jpg	Die neuen Motorräder 2019	The new motorcycles 2019	 
125555.jpg	urn-newsml-dpa-com-20090101-190208-99-901739-large-4-3.jpg	Sozialer Wohnungsbau verpflichtet nicht unbegrenzt	Social housing construction is not obliged unlimited	 
125556.jpg	71-143661026--null--07-02-2019-17-23-03-453-.jpg	Zwischen Lässigkeit und Nachlässigkeit – so tickt Köln	Between permissibility and negligence - so tickets Cologne	 
125558.jpg	urn-newsml-dpa-com-20090101-190208-99-901772-large-4-3.jpg	Tony Cragg: Großbritannien droht „endlose Bitterkeit”	Tony Cragg: Britain threatens "endless bitterness"	Tony Cragg
125561.jpg	urn-newsml-dpa-com-20090101-190208-99-901765-large-4-3.jpg	96-Stürmer Füllkrug hofft auf Comeback in dieser Saison	96-striker Füllkrug hopes on comeback this season	 
125562.jpg	der-taeter-im-gerichtssaal-hinter-einer-mappe.jpg	Kölner Mutter bei vorgetäuschtem Ebay-Kauf fast umgebracht	Cologne mother almost killed in pre-feigned eBay purchase	 
125566.jpg	silbereisens-helene-tattoo.jpg	Kann ein Tattoo urheberrechtlich geschützt sein?	Can a tattoo be copyrighted?	 
125569.jpg	urn-newsml-dpa-com-20090101-190208-99-902479-large-4-3.jpg	Trainer-Kandidaten im Visier? VfB schweigt zu Medien-Bericht	Trainer candidates in the sightsVFB is silent about media report	 
125570.jpg	wolf-ingeborg.jpg	Wie Ingeborg Wolf das Gesicht einer Werbekampagne wurde	Like Ingeborg Wolf the face of an advertising campaign	Ingeborg Wolf
125572.jpg	urn-newsml-dpa-com-20090101-190208-99-902694-large-4-3.jpg	Uni-Klinik wirbt in Großbritannien um Pflegekräfte	Uni-clinic advertises nurses in the United Kingdom	 
125573.jpg	verspaetungen-bahn.jpg	Bahnunternehmen in NRW suchen verzweifelt Lokführer	Railway undertakings in NRW are looking for desperate engine guides	 
125574.jpg	71-143648577--null--07-02-2019-18-27-07-834-.jpg	Schüler aus Bergneustadt und Wiehl nehmen am „Robot-Game“ teil	Students from Bergneustadt and Wiehl take part in the "Robot-Game"	Wiehl
125575.jpg	71-143669409--null--07-02-2019-18-48-45-875-.jpg	Männerchor in Wiehl steht vor der Auflösung	Men's choir in Wiehl is prior to the resolution	Wiehl
125576.jpg	geburtenstation-frechen1.jpg	Frechen hat wieder eine Geburtenstation	Frechen has a birth station again	Frechen
125577.jpg	bassist-sebi-mit-gebrochenem-finger.jpg	Nächster Musiker-Ausfall bei Kasalla zu beklagen	Next musician failure at Kazalla to complain	 
125580.jpg	dpa-telefon-mit-hand.jpg	Telefonbetrüger wollen Ersparnisse stehlen und scheitern auf ganzer Linie	Telephone surges want to steal savings and fail on entire line	 
125581.jpg	einkaufstueten-klamotten-schuhe-kopie.jpg	Verdi gegen verkaufsoffenen Frühlingssonntag	Verdi against sell-open Spring Sunday	Verdi
125584.jpg	urn-newsml-dpa-com-20090101-190208-99-903756-large-4-3.jpg	Til Schweiger ist wieder Single	Til Schweiger is single again	Til Schweiger
125586.jpg	urn-newsml-dpa-com-20090101-190208-99-903818-large-4-3.jpg	„Bilder von Fremden machen”: Polizei sucht Nachwuchs	"Making pictures of strangers": Police seek offspring	 
125588.jpg	urn-newsml-dpa-com-20090101-190208-99-903953-large-4-3.jpg	Schweighöfer und Ruby O. Fee posten Pärchenfoto	Schweighöfer and Ruby O. Fee Post Pärchenfoto	 
125589.jpg	chihuahua.jpg	Mann soll Chihuahua mit Stock erschlagen haben	Man is said to have killed Chihuahua with stick	 
125591.jpg	prinzipalmarkt-muenster.jpg	Münster durfte Licht bei Partei-Veranstaltung nicht ausschalten	Münster was not allowed to turn off light with party event	 
125593.jpg	urn-newsml-dpa-com-20090101-190208-99-904212-large-4-3.jpg	Strafbefehl gegen Augsburger Caiuby erlassen	Penal fault against Augsburger Caiuby adopted	Augsburger Caiuby
125594.jpg	katze-eingefroren.jpg	Ärzte retten völlig vereister Katze das Leben	Doctors rescue completely enormous cat life	 
125595.jpg	geldboerse-bzw--portemonnaie-mit-geldscheinen.jpg	Dieb stehlt Rentnerin in Overath Einkaufstrolli und Portemonnaie	Thief steals pensioner in Overath shopping trolley and wallet	 
125596.jpg	foto-heidi.jpg	Heidi Klum treibt es mit der Selbstinszenierung zu weit	Heidi Klum drives it too far with self-stopping	Heidi Klum
125597.jpg	kuh-buexi-in-niederbayern.jpg	Entlaufene Kuh Büxi nach drei Monaten gefasst	Escaped cow Büxi after three months	 
125598.jpg	kind-fenster-traurig.jpg	Woran können Erwachsene erkennen	What can adults see if a child is abused?	 
125601.jpg	krokodil-symbol.jpg	Zwei Fischer auf Molukken von Krokodilen getötet	Two fishermen killed on moles of crocodiles	 
125602.jpg	urn-newsml-dpa-com-20090101-190208-99-904632-large-4-3.jpg	Mit 100 Jahren plötzlich Model	With 100 years suddenly model	 
125603.jpg	urn-newsml-dpa-com-20090101-190208-99-904446-large-4-3.jpg	Rauchwolke über Moers: Bahnhof und Supermarkt gesperrt	Smoke cloud via Moers: station and supermarket blocked	Moers
125606.jpg	eros--ramazzotti-dpa-108915353.jpg	Wir verlosen Tickets für das Konzert von Eros Ramazzotti	We are giving away tickets for the concert of Eros Ramazzotti	Eros Ramazzotti
125607.jpg	glacier-ride-dpa.jpg	Die Schweiz hat eine neue Edel-Seilbahn	Switzerland has a new noble cable car	 
125611.jpg	urn-newsml-dpa-com-20090101-190208-99-905214-large-4-3.jpg	Schmähpreis für Nachahmerprodukt auf Konsumgütermesse	Empty price for inheritance product on consumer goods fair	 
125613.jpg	urn-newsml-dpa-com-20090101-190208-99-905031-large-4-3.jpg	Gebauer will nicht Türkisch statt Englisch an Grundschulen	Gebauer does not want Turkish instead of English to elementary schools	Gebauer
125614.jpg	kreuzung-ausbauende-a560.jpg	Anwohner befürchten unerwünschte Planung durch die Hintertür	Residents fear unwanted planning through the back door	 
125615.jpg	urn-newsml-dpa-com-20090101-190208-99-900697-large-4-3.jpg	Thomalla über Assauer: Mittelfinger habe ich von ihm	Thomalla About Assau: Mittelfinger I have from him	 
125618.jpg	ein-rettungswagen.jpg	Intensivstationen in Köln zeitweise völlig überlastet	Intensive stations in Cologne temporarily overloaded	 
125621.jpg	notfallpraxis-uniklinik.jpg	Mängel hätten sich in der Uniklinik Köln vermeiden lassen	Defects would have avoided in the University of Cologne	 
125622.jpg	urn-newsml-dpa-com-20090101-190208-99-905673-large-4-3.jpg	Trauerfeier: Schalke plant „würdigen” Abschied von Assauer	Mourning Card: Schalke plans "worthy" farewell to Assauer	Assauer
125626.jpg	polizei-symbolbild-dpa--2---1---1---1---1-.jpg	Räuber bedroht Angestellten mit Messer am Hals	Robber threatens employees with knife on the neck	 
125631.jpg	urn-newsml-dpa-com-20090101-190208-99-906136-large-4-3.jpg	Neuer steht auch gegen Schalke nicht im Bayern-Tor	New is not against Schalke in the Bavaria goal	 
125632.jpg	uniklinik-koeln.jpg	Am Dienstag Warnstreik an den Unikliniken in Köln und Bonn	On Tuesday warning strike at the university hikes in Cologne and Bonn	 
125634.jpg	symbolbild-blaulicht-polizei.jpg	Zwei Männer überfallen 43-Jährige von hinten	Two men attack 43-year-old from behind	 
125635.jpg	das-evangelische-krankenhaus-in-kalk.jpg	Patient bedroht Krankenhaus-Mitarbeiter in Kalk mit Messer	Patient threatens hospital employees in lime with knife	 
125636.jpg	urn-newsml-dpa-com-20090101-190208-99-901274-large-4-3.jpg	Sundair übernimmt Germania-Ziele am Flughafen Dresden	Sundair takes over Germania goals at Dresden Airport	Sundair
125637.jpg	urn-newsml-dpa-com-20090101-190208-99-906456-large-4-3.jpg	Vollsperrungen auf der A1 und A3	Full closures on the A1 and A3	 
125640.jpg	urn-newsml-dpa-com-20090101-190208-99-906876-large-4-3.jpg	Loveparade-Prozess: Zwölf Nebenkläger ausgeschieden	LoveParade Process: twelve residents excreted	 
125643.jpg	sea-watch-3.jpg	Bündnis fordert	Alliance calls to include refugees in Cologne in Seenot	 
125644.jpg	facebook-schriftzug.jpg	Was dafür spricht bei Facebook zu bleiben – und was dagegen	What speaks for Facebook - and what about it	 
125645.jpg	polizei-blaulicht-symbol-dpa.jpg	Räuber treten ihrem Opfer in Köln-Kalk mehrfach ins Gesicht	Robbers occur in Cologne lime in Cologne.	 
125647.jpg	urn-newsml-dpa-com-20090101-190208-99-907120-large-4-3.jpg	Nora Fingscheidt über „gute Zeiten für Regisseurinnen”	Nora Fingscheidt about "good times for directors"	Nora Fingscheidt
125648.jpg	agnes-klein.jpg	Suche nach Kölner Schuldezernentin beginnt von vorn	Search for Cologne School Student starts from the front	 
125649.jpg	essener-u-bahn.jpg	Fahrgäste zogen erst nach 21 Sekunden die Notbremse	Passengers moved only after 21 seconds the emergency brake	 
125650.jpg	5f9c900003efdcc5.jpg	Die erstaunlich demokratische „Königin der Lüfte“ wird 50	The amazingly democratic "queen of the air" will be 50	 
125651.jpg	urn-newsml-dpa-com-20090101-190208-99-907401-large-4-3.jpg	Albert Finney im Alter von 82 Jahren gestorben	Albert Finney died at the age of 82 years	Albert Finney
125653.jpg	lionelmessi.jpg	Messi Spitzenverdiener im Fußball – Özil unter den Top 10	Messi top earner in football - Özil under the top 10	Messi
125656.jpg	urn-newsml-dpa-com-20090101-190208-99-907655-large-4-3.jpg	Der 21. Bundesliga-Spieltag im Telegramm	The 21st Bundesliga game day in the telegram	 
125659.jpg	grossrazzia-der-koelner-polizei-am-freitagmorgen.jpg	Kölner Polizei kontrolliert Paketlieferanten von Amazon und Co.	Cologne police control package suppliers of Amazon and Co.	 
125660.jpg	paar-hat-streit.jpg	8 Tipps	8 tips on how a separation does not lead to the rose war	 
125661.jpg	kvb5.jpg	KVB-Linien 5	KVB lines 5, 16 and 18 affected by technical disturbance	 
125662.jpg	urn-newsml-dpa-com-20090101-190207-99-892161-large-4-3.jpg	Hamburger Stadtreinigung stellt Verpackungsguide vor	Hamburg city cleaning presents packaging guides	 
125663.jpg	5f9c9000776d49f1.jpg	FU Berlin prüft Dissertation von Ministerin Giffey	Fu Berlin checks dissertation of Minister Giffey	Giffey
125664.jpg	die-vermisste-silke-m-.jpg	Silke M. aus Dellbrück verschwunden – Vermisste ist in Gefahr	Silke M. disappeared from Dellbrück - Missing is in danger	Silke M.
125665.jpg	netflix.jpg	Netflix kündigt erste deutsche Filmprojekte an	Netflix announces first German film projects	 
125666.jpg	karl-lauterbach--spd-.jpg	Lauterbach enpört nach Termin von „Lev muss leben“ im Ministerium	Lauterbach Enpenses after appointment of "Lev must live" in the Ministry	Lauterbach Enpenses
125668.jpg	lkw-symbolbild.jpg	Lkw-Fahrer verlässt sich auf Navi und beschädigt fünf Häuser	Truck driver leaves on Navi and damaged five houses	Navi
125670.jpg	volodymiyr-zelenskiy-ukraine.jpg	44 Kandidaten für Präsidentschaftswahl in Ukraine	44 candidates for presidential election in Ukraine	 
125671.jpg	63548020.jpg	Wer zwischen Januar und Juli geboren ist	Anyone who born between January and July has greater opportunities to become a pro	 
125672.jpg	jochen-roether.jpg	"Jochen Röther verkauft im Kölner „Tarzan"" wahre Orginale"	Jochen Röther sold in the Cologne "Tarzan" true originals	Jochen Röther
125673.jpg	bernert-herrenladen2.jpg	In Borgards Herrenladen können es Männer richtig krachenlassen	In Borgard's men's shop, men can make it really crunch	 
125674.jpg	urn-newsml-dpa-com-20090101-190208-99-908874-large-4-3.jpg	HSV-Chef räumt Fehleinschätzung bei Arp-Wechsel ein	HSV boss clears misjudgment on ARP change	 
125675.jpg	urn-newsml-dpa-com-20090101-190208-99-908916-large-4-3.jpg	Berlinale startet mit Ozon und „Systemsprenger”	Berlinale starts with ozone and "system sprinkler"	 
125681.jpg	markus-anfang-gegen-pauli-190208.jpg	Hector wieder dabei – diese Elf schickt Anfang ins Topspiel	Hector again - this elevent sends the top game	Hector
125682.jpg	heidi-mohr.jpg	DFB trauert um Jahrhundert-Spielerin Heidi Mohr	DFB mourns for century player Heidi Mohr	Heidi Mohr
125683.jpg	pater-anselm-gruen.jpg	Großer Andrang auf Vortrag des Paters Grün zu Nächstenliebe	Great crowd on the lecture of the Father Green to charity	 
125685.jpg	erkelenz.jpg	Grüne fordern Stopp der Abrissarbeiten in Braunkohledörfern	Green demanding stop of demolition work in brown charters	 
125686.jpg	gummersbach-stadttheater.jpg	Wie kann das Stadttheater überleben?	How can the city theater survive?	 
125687.jpg	the-hoeoesch-video-pic.jpg	Das ist das neue Video zum Lied „Bützje	This is the new video to the song "Bützje, Bützje"	 
125688.jpg	brand-pfalz.jpg	Fünf Menschen sterben bei Dachstuhl-Brand	Five people die in roof fire	 
125690.jpg	71-143696306--null--08-02-2019-18-29-02-017-.jpg	Rossi und Alfinito an einem Abend in Bergneustadt	Rossi and Alfinito an evening in Bergneustadt	Rossi,Alfinito
125691.jpg	armin-rohde-dpa.jpg	Mit diesen Schauspielern wirbt Wuppertal für sich als „Tatort“-Stadt	With these actors Wuppertal promotes themselves as "crime scene" city	 
125694.jpg	urn-newsml-dpa-com-20090101-190208-99-909824-large-4-3.jpg	Hunde-Museum in New York wiedereröffnet	Dog Museum in New York reopened	 
125695.jpg	dpa-anklage--1-.jpg	Tumulte nach Lindlarer Karnevalszug noch unaufgeklärt	Tumults to Lindlar carnival train still unexplored	 
125699.jpg	urn-newsml-dpa-com-20090101-190208-99-899725-large-4-3.jpg	Masernfälle haben sich 2018 verdreifacht	Measure cases have tripled in 2018	 
